"Rat_EntrezGene.ID","Mouse_EntrezGene.ID","Log2FC_estimate","SE","pval","CI_lb","CI_ub","Number_Of_Comparisons","FDR","MouseVsRat_EntrezGene.ID","Mouse_Symbol","Mouse_Genetic.Location","Mouse_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Mouse_Name","Rat_Symbol","Rat_Genetic.Location","Rat_Genome.Coordinates..mouse..GRCm39.human..GRCh38.","Rat_Name"
NA,"16409",1.00342067097816,0.331889977965712,0.00249990174192995,0.35292826733557,1.65391307462074,8,0.0410374093580645,"16409_NA","Itgam","Chr7  cM","Chr7:127661812-127717663(+)","integrin alpha M",NA,NA,NA,NA
"246775","22035",1.46221079703249,0.483646938389036,0.00250032517183117,0.514280216556919,2.41014137750807,8,0.0410374093580645,"22035_246775","Tnfsf10","Chr3  cM","Chr3:27371226-27393814(+)","tumor necrosis factor (ligand) superfamily, member 10","Tnfsf10","Chr2 q24",NA,"TNF superfamily member 10"
"24812","21355",1.62266174343609,0.537185649373798,0.00252214268360014,0.56979721765168,2.67552626922049,8,0.0412597735076161,"21355_24812","Tap2","Chr17  cM","Chr17:34423453-34435295(+)","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)","Tap2","Chr20 p12",NA,"transporter 2, ATP binding cassette subfamily B member"
"499537","23880",1.07511833196673,0.356423397481646,0.00255788957412762,0.376541309655301,1.77369535427816,8,0.0415043578214951,"23880_499537","Fyb1","Chr15  cM","Chr15:6552334-6692794(+)","FYN binding protein 1","Fyb1","Chr2 q16",NA,"FYN binding protein 1"
"304884","30935",1.93550003345724,0.64435606449218,0.00266653266031713,0.672585353832596,3.19841471308188,8,0.0429182732537171,"30935_304884","Tor3a","Chr1  cM","Chr1:156481187-156501909(-)","torsin family 3, member A","Tor3a","Chr13 q22",NA,"torsin family 3, member A"
"25599","16149",1.34989080909152,0.44963882223591,0.00268065123506326,0.468614911458123,2.23116670672491,8,0.043006782435203,"16149_25599","Cd74","Chr18  cM","Chr18:60936921-60945724(+)","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)","Cd74","Chr18 q12.1",NA,"CD74 molecule"
"156117","12364",1.43091909245834,0.477142043134063,0.00270923013491462,0.495737872405714,2.36610031251096,8,0.0433181364317924,"12364_156117","Casp12","Chr9  cM","Chr9:5345430-5373032(+)","caspase 12","Casp12","Chr8 q11",NA,"caspase 12"
"310553","24088",1.56868296603438,0.524117851996027,0.00276252797415345,0.541430852467678,2.59593507960109,8,0.0436190928070843,"24088_310553","Tlr2","Chr3  cM","Chr3:83743579-83749045(-)","toll-like receptor 2","Tlr2","Chr2 q34",NA,"toll-like receptor 2"
"689388","19288",1.4494481967401,0.486903407499199,0.00291207363207055,0.495135054091837,2.40376133938835,8,0.0446556340199848,"19288_689388","Ptx3","Chr3  cM","Chr3:66127331-66133226(+)","pentraxin related gene","Ptx3","Chr2 q31",NA,"pentraxin 3"
"24230","12257",1.84918245218606,0.621794182214959,0.0029399660650451,0.630488249248201,3.06787665512391,8,0.0448256307411172,"12257_24230","Tspo","Chr15  cM","Chr15:83447793-83458404(+)","translocator protein","Tspo","Chr7 q34",NA,"translocator protein"
"313498","12517",1.78895137483955,0.601650772311669,0.00294515623735678,0.609737529837972,2.96816521984113,8,0.0448256307411172,"12517_313498","Cd72","Chr4  cM","Chr4:43447724-43454720(-)","CD72 antigen","Cd72","Chr5 q22",NA,"Cd72 molecule"
"303380","20556",1.82124333591088,0.615675091116995,0.0030951746941887,0.614542331143156,3.02794434067861,8,0.0461685325460523,"20556_303380","Slfn2","Chr11  cM","Chr11:82955938-82961504(+)","schlafen 2","Slfn2","Chr10 q26",NA,"schlafen family member 2"
"288077","15163",1.10344389725096,0.373523254069074,0.00313531091853108,0.371351771887371,1.83553602261455,8,0.0464275417569946,"15163_288077","Hcls1","Chr16  cM","Chr16:36755345-36783574(+)","hematopoietic cell specific Lyn substrate 1","Hcls1","Chr11 q21",NA,"hematopoietic cell specific Lyn substrate 1"
"293750","73656",2.58160823579976,0.874676452278272,0.0031623374201628,0.867273891209076,4.29594258039044,8,0.0466573065256116,"73656_293750","Ms4a6c","Chr19  cM","Chr19:11446730-11459556(+)","membrane-spanning 4-domains, subfamily A, member 6C","Ms4a6b","Chr1 q43",NA,"membrane-spanning 4-domains, subfamily A, member 6B"
"116487","21810",2.03727543372679,0.693379744363232,0.00330143843713155,0.678276107165267,3.39627476028832,8,0.0480240399933327,"21810_116487","Tgfbi","Chr13  cM","Chr13:56757399-56787172(+)","transforming growth factor, beta induced","Tgfbi","Chr17 p14",NA,"transforming growth factor, beta induced"
"301097","67776",1.03574339371201,0.352529069244627,0.00330297768966872,0.344799114489115,1.72668767293491,8,0.0480240399933327,"67776_301097","Vwa5a","Chr9  cM","Chr9:38629564-38654633(+)","von Willebrand factor A domain containing 5A","Vwa5a","Chr8",NA,"von Willebrand factor A domain containing 5A"
"25166","12362",1.31819320530633,0.449699008518549,0.00337569589717782,0.436799344726601,2.19958706588605,8,0.0486015076235023,"12362_25166","Casp1","Chr9  cM","Chr9:5298517-5307281(+)","caspase 1","Casp1","Chr8 q11",NA,"caspase 1"
"287561","20306",1.93205093036313,0.659401854502961,0.00338956219516233,0.639647044198404,3.22445481652785,8,0.0486015076235023,"20306_287561","Ccl7","Chr11  cM","Chr11:81936538-81938351(+)","C-C motif chemokine ligand 7","Ccl7","Chr10 q26",NA,"C-C motif chemokine ligand 7"
"299145","80837",1.26325826161947,0.431279633493906,0.00339952423300978,0.417965712705778,2.10855081053316,8,0.0486015076235023,"80837_299145","Rhoj","Chr12  cM","Chr12:75355096-75448230(+)","ras homolog family member J","Rhoj","Chr6 q24",NA,"ras homolog family member J"
"25406","12505",1.29048705716497,0.4411103352955,0.00343856144024051,0.425926686777402,2.15504742755254,8,0.0487277349644021,"12505_25406","Cd44","Chr2  cM","Chr2:102641486-102732010(-)","CD44 antigen","Cd44","Chr3 q32",NA,"CD44 molecule"
"114555","12363",2.15328316709117,0.736144157732208,0.00344363751376107,0.710467130506475,3.59609920367587,8,0.0487277349644021,"12363_114555","Casp4","Chr9  cM","Chr9:5308828-5336783(+)","caspase 4, apoptosis-related cysteine peptidase","Casp4","Chr8 q11",NA,"caspase 4"
"362334","68487",2.28919005339402,0.782698080930737,0.00344741766558452,0.755130004001159,3.82325010278688,8,0.0487277349644021,"68487_362334","Tmem140","Chr6  cM","Chr6:34840081-34851881(+)","transmembrane protein 140","Tmem140","Chr4 q22",NA,"transmembrane protein 140"
"116510","21857",1.72275917316216,0.589977645111893,0.00349984841829001,0.566424237059099,2.87909410926523,8,0.0492606657904761,"21857_116510","Timp1","ChrX  cM","ChrX:20736405-20740974(+)","tissue inhibitor of metalloproteinase 1","Timp1","ChrX q11",NA,"TIMP metallopeptidase inhibitor 1"
NA,"12655",1.84494504356918,0.631823119617407,0.00349993105977028,0.606594484519322,3.08329560261904,8,0.0492606657904761,"12655_NA","Chil3","Chr3  cM","Chr3:106054870-106074852(-)","chitinase-like 3",NA,NA,NA,NA
"24770","20296",2.49042616319953,0.853545403657733,0.00352574762171017,0.817507912860676,4.16334441353839,8,0.0493485569359547,"20296_24770","Ccl2","Chr11  cM","Chr11:81926403-81928278(+)","C-C motif chemokine ligand 2","Ccl2","Chr10 q26",NA,"C-C motif chemokine ligand 2"
"306127","16365",1.79928933206555,0.616869331408835,0.00353633510285764,0.590247659336931,3.00833100479417,8,0.049424492985177,"16365_306127","Acod1","Chr14  cM","Chr14:103284448-103294009(+)","aconitate decarboxylase 1","Acod1","Chr15 q21",NA,"aconitate decarboxylase 1"
"25542","20302",2.28471745561468,0.784303509183498,0.00357914191821538,0.747510824666648,3.82192408656272,8,0.0497440908104056,"20302_25542","Ccl3","Chr11  cM","Chr11:83538670-83540181(-)","C-C motif chemokine ligand 3","Ccl3","Chr10 q26",NA,"C-C motif chemokine ligand 3"
"289211","14130",1.07031960191689,0.367813762362273,0.00361486757037205,0.349417874668661,1.79122132916512,8,0.050101060395476,"14130_289211","Fcgr2b","Chr1  cM","Chr1:170786186-170804116(-)","Fc receptor, IgG, low affinity IIb","Fcgr2b","Chr13 q24",NA,"Fc gamma receptor 2B"
"245962","12506",1.07507553382738,0.369967229423943,0.00366237174926872,0.349953088696389,1.80019797895838,8,0.0503873740241907,"12506_245962","Cd48","Chr1  cM","Chr1:171509577-171532826(+)","CD48 antigen","Cd48","Chr13 q24",NA,"Cd48 molecule"
"295704","56791",1.82583365593377,0.630292117171445,0.00376983426900917,0.590483806538242,3.0611835053293,8,0.0509744934558841,"56791_295704","Ube2l6","Chr2  cM","Chr2:84629172-84640347(+)","ubiquitin-conjugating enzyme E2L 6","Ube2l6","Chr3 q24",NA,"ubiquitin-conjugating enzyme E2L 6"
NA,"93694",1.10642802989996,0.382288464071752,0.00380098223515036,0.357156408614194,1.85569965118573,8,0.0512567590872506,"93694_NA","Clec2d","Chr6  cM","Chr6:129157578-129163497(+)","C-type lectin domain family 2, member d",NA,NA,NA,NA
"56083","21817",1.96810730643831,0.681959155895094,0.00390220910743613,0.631491921956589,3.30472269092003,8,0.0516686392717295,"21817_56083","Tgm2","Chr2  cM","Chr2:157958325-157988312(-)","transglutaminase 2, C polypeptide","Tgm2","Chr3 q42",NA,"transglutaminase 2"
"24498","16193",1.81764277897986,0.630248226321021,0.00392645113858388,0.582378954070411,3.05290660388931,8,0.0516697063285046,"16193_24498","Il6","Chr5  cM","Chr5:30218112-30224973(+)","interleukin 6","Il6","Chr4 q11",NA,"interleukin 6"
"84007","12267",1.53490860503598,0.532852682530339,0.00396982428428058,0.490536538210963,2.579280671861,8,0.0519365726088635,"12267_84007","C3ar1","Chr6  cM","Chr6:122824099-122833116(-)","complement component 3a receptor 1","C3ar1","Chr4 q42",NA,"complement C3a receptor 1"
NA,"16414",1.53087615493344,0.531528136286948,0.00397496937636199,0.489100151041322,2.57265215882555,8,0.0519365726088635,"16414_NA","Itgb2","Chr10  cM","Chr10:77366164-77401542(+)","integrin beta 2",NA,NA,NA,NA
"56782","19073",1.83353604792746,0.638229948661395,0.00406792977969346,0.58262833469628,3.08444376115864,8,0.0524269762303222,"19073_56782","Srgn","Chr10  cM","Chr10:62329612-62363224(-)","serglycin","Srgn","Chr20 q11",NA,"serglycin"
"445442","21825",1.26043975341887,0.439307022733518,0.00411570609427249,0.39941381070566,2.12146569613209,8,0.0525872357423114,"21825_445442","Thbs1","Chr2  cM","Chr2:117942357-117957614(+)","thrombospondin 1","Thbs1","Chr3",NA,"thrombospondin 1"
NA,"12984",1.12333215732631,0.391864321943698,0.00414860585800281,0.355292199490456,1.89137211516217,8,0.0526489468465314,"12984_NA","Csf2rb2","Chr15  cM","Chr15:78166707-78189921(-)","colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)",NA,NA,NA,NA
"305236","56066",2.12551457305415,0.7416315743989,0.00415696935518398,0.671943397434566,3.57908574867373,8,0.0526489468465314,"56066_305236","Cxcl11","Chr5  cM","Chr5:92507403-92511155(-)","chemokine (C-X-C motif) ligand 11","Cxcl11","Chr14 p22",NA,"C-X-C motif chemokine ligand 11"
NA,"18828",1.67938514816649,0.58665021461916,0.00420089693962774,0.529571855990238,2.82919844034273,8,0.0529534227741528,"18828_NA","Plscr2","Chr9  cM","Chr9:92157655-92179805(+)","phospholipid scramblase 2",NA,NA,NA,NA
"24617","18787",1.46256638210536,0.510910496294051,0.00420092425479816,0.461200210045531,2.46393255416518,8,0.0529534227741528,"18787_24617","Serpine1","Chr5  cM","Chr5:137090358-137101122(-)","serine (or cysteine) peptidase inhibitor, clade E, member 1","Serpine1","Chr12 q12",NA,"serpin family E member 1"
"25423","13032",1.52758340995395,0.53391889153686,0.00422203623759596,0.481121611876159,2.57404520803174,8,0.0529958941403241,"13032_25423","Ctsc","Chr7  cM","Chr7:87927293-87960096(+)","cathepsin C","Ctsc","Chr1 q32",NA,"cathepsin C"
"64044","12370",1.29547689483156,0.455878209952035,0.00448712922650473,0.401972021988982,2.18898176767414,8,0.0553486558112369,"12370_64044","Casp8","Chr1  cM","Chr1:58834533-58886662(+)","caspase 8","Casp8","Chr9 q31",NA,"caspase 8"
"311021","64685",1.9995121745671,0.706473981225893,0.00465087248767069,0.614848615349727,3.38417573378448,8,0.0565299105413712,"64685_311021","Nmi","Chr2  cM","Chr2:51838510-51863505(-)","N-myc (and STAT) interactor","Nmi","Chr3 q12",NA,"N-myc (and STAT) interactor"
NA,"14962",1.92254299810372,0.682324141004285,0.00483781940666149,0.585212255953088,3.25987374025434,8,0.0577471290180323,"14962_NA","Cfb","Chr17  cM","Chr17:35075350-35081492(-)","complement factor B",NA,NA,NA,NA
"25361","22329",1.18099875458367,0.419496229802297,0.00487349658072192,0.358801252520832,2.00319625664651,8,0.0578545573199551,"22329_25361","Vcam1","Chr3  cM","Chr3:115903669-115923337(-)","vascular cell adhesion molecule 1","Vcam1","Chr2 q42",NA,"vascular cell adhesion molecule 1"
"406864","114584",1.13963276149974,0.404887886701518,0.00488247282800182,0.346067085788233,1.93319843721125,8,0.0578648412715322,"114584_406864","Clic1","Chr17  cM","Chr17:35269219-35277695(+)","chloride intracellular channel 1","Clic1","Chr20 p12",NA,"chloride intracellular channel 1"
"56611","12306",1.30240416094552,0.462823354727994,0.00489229010477004,0.395287054474646,2.20952126741639,8,0.0578932127893378,"12306_56611","Anxa2","Chr9  cM","Chr9:69360978-69399074(+)","annexin A2","Anxa2","Chr8 q24",NA,"annexin A2"
"288774","20847",1.59860372207412,0.568387691817228,0.00491544365114847,0.4845843168565,2.71262312729174,8,0.0578932127893378,"20847_288774","Stat2","Chr10  cM","Chr10:128106428-128128718(+)","signal transducer and activator of transcription 2","Stat2","Chr7 q11",NA,"signal transducer and activator of transcription 2"
"29427","11629",1.20293104576272,0.427984298308861,0.00494354419194404,0.364097235128703,2.04176485639673,8,0.0579009712340488,"11629_29427","Aif1","Chr17  cM","Chr17:35389967-35394977(-)","allograft inflammatory factor 1","Aif1","Chr20 p12",NA,"allograft inflammatory factor 1"
"25217","21356",1.69669607627328,0.604367941008231,0.00499448464030578,0.512156678486524,2.88123547406004,8,0.0583098778329967,"21356_25217","Tapbp","Chr17  cM","Chr17:34138452-34148264(+)","TAP binding protein","Tapbp","Chr20 p12",NA,"TAP binding protein"
"24795","20716",1.56456449401968,0.557545624560637,0.00501351590146419,0.471795150142942,2.65733383789642,8,0.0583098778329967,"20716_24795","Serpina3n","Chr12  cM","Chr12:104372988-104380588(+)","serine (or cysteine) peptidase inhibitor, clade A, member 3N","Serpina3n","Chr6 q32",NA,"serine (or cysteine) peptidase inhibitor, clade A, member 3N"
"56822","12524",1.16531969163479,0.415575114714748,0.00504551769199555,0.350807433922779,1.97983194934679,8,0.0584776086508985,"12524_56822","Cd86","Chr16  cM","Chr16:36424231-36486443(-)","CD86 antigen","Cd86","Chr11 q22",NA,"CD86 molecule"
"316241","18037",1.02397197840392,0.365315629628249,0.00506329918106582,0.307966501342976,1.73997745546486,8,0.0586156177817353,"18037_316241","Nfkbie","Chr17  cM","Chr17:45866629-45874095(+)","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon","Nfkbie","Chr9 q12",NA,"NFKB inhibitor epsilon"
"24251","12508",1.56070619967214,0.55721497981329,0.00509595249443394,0.468584907591883,2.65282749175241,8,0.0588589021206103,"12508_24251","Cd53","Chr3  cM","Chr3:106667237-106697465(-)","CD53 antigen","Cd53","Chr2 q34",NA,"Cd53 molecule"
"306071","18826",1.20777429723605,0.432100486299968,0.00518798647188067,0.360872906385873,2.05467568808623,8,0.058973465070653,"18826_306071","Lcp1","Chr14  cM","Chr14:75368545-75468282(+)","lymphocyte cytosolic protein 1","Lcp1","Chr15 q11",NA,"lymphocyte cytosolic protein 1"
"81521","17698",1.22400794434932,0.438586283416944,0.00525774518854224,0.364394624738831,2.0836212639598,8,0.0595539605408207,"17698_81521","Msn","ChrX  cM","ChrX:95139651-95212159(+)","moesin","Msn","ChrX q22",NA,"moesin"
"286918","17858",2.10143759944871,0.754122135532547,0.00532639944436189,0.623385373860485,3.57948982503694,8,0.059833336905603,"17858_286918","Mx2","Chr16  cM","Chr16:97337281-97362101(+)","MX dynamin-like GTPase 2","Mx2","Chr11 q12",NA,"MX dynamin like GTPase 2"
"361241","20723",1.05481004371877,0.378642012462369,0.00534005360204301,0.312685336258762,1.79693475117878,8,0.059833336905603,"20723_361241","Serpinb9","Chr13  cM","Chr13:33187233-33201940(+)","serine (or cysteine) peptidase inhibitor, clade B, member 9","Serpinb9","Chr17 p12",NA,"serpin family B member 9"
"29687","12260",1.21277048218902,0.439006661085604,0.00573547260351962,0.352333237488054,2.07320772688999,8,0.0624003651010889,"12260_29687","C1qb","Chr4  cM","Chr4:136607440-136613498(-)","complement component 1, q subcomponent, beta polypeptide","C1qb","Chr5 q36",NA,"complement C1q B chain"
"362634","12262",1.38675671851379,0.502992647120364,0.00583322269077927,0.400909245669416,2.37260419135817,8,0.0628614786514971,"12262_362634","C1qc","Chr4  cM","Chr4:136617112-136620242(-)","complement component 1, q subcomponent, C chain","C1qc","Chr5 q36",NA,"complement C1q C chain"
"24268","12870",1.18679769358028,0.431182794410826,0.00591559499745253,0.341694945781723,2.03190044137884,8,0.0632708708248433,"12870_24268","Cp","Chr3  cM","Chr3:20011218-20063309(+)","ceruloplasmin","Cp","Chr2 q24",NA,"ceruloplasmin"
"24747","14991",1.22387515785831,0.446380536814282,0.00611081171283823,0.348985382302666,2.09876493341396,8,0.0641259983455707,"14991_24747","H2-M3","Chr17  cM","Chr17:37581111-37585375(+)","histocompatibility 2, M region locus 3","RT1-M3-1","Chr20 p12",NA,"RT1 class Ib, locus M3, gene 1"
"498335","55985",2.43691454085104,0.894209614194272,0.00642593906249561,0.68429590240081,4.18953317930127,8,0.0657012765416432,"55985_498335","Cxcl13","Chr5  cM","Chr5:96104810-96108927(+)","C-X-C motif chemokine ligand 13","Cxcl13","Chr14 p22",NA,"C-X-C motif chemokine ligand 13"
"25239","11815",1.13233754104411,0.417545220495423,0.00669003870502956,0.313963946956245,1.95071113513197,8,0.0670280082705722,"11815_25239","Apod","Chr16  cM","Chr16:31115010-31133626(-)","apolipoprotein D","Apod","Chr11 q22",NA,"apolipoprotein D"
"305354","21897",1.12270066367817,0.414876337412586,0.00680766609582519,0.309557984311617,1.93584334304473,8,0.067156505298536,"21897_305354","Tlr1","Chr5  cM","Chr5:65082022-65090906(-)","toll-like receptor 1","Tlr1","Chr14 p11",NA,"toll-like receptor 1"
"79426","22695",1.56483324173105,0.578330732941748,0.00681450569119462,0.431325834012574,2.69834064944953,8,0.067156505298536,"22695_79426","Zfp36","Chr7  cM","Chr7:28076208-28078680(-)","zinc finger protein 36","Zfp36","Chr1 q21",NA,"zinc finger protein 36"
"25712","15978",1.07683134295825,0.397988019563135,0.00681630874096199,0.296789158336085,1.85687352758042,8,0.067156505298536,"15978_25712","Ifng","Chr10  cM","Chr10:118276951-118281797(+)","interferon gamma","Ifng","Chr7 q22",NA,"interferon gamma"
"25314","13730",1.61387540653109,0.596629887749151,0.00683072982042429,0.444502314442578,2.7832484986196,8,0.067156505298536,"13730_25314","Emp1","Chr6  cM","Chr6:135339548-135360171(+)","epithelial membrane protein 1","Emp1","Chr4 q43",NA,"epithelial membrane protein 1"
"252929","64138",1.1485748936925,0.425009430007175,0.00688265610976317,0.315571717788544,1.98157806959647,8,0.0673353189405163,"64138_252929","Ctsz","Chr2  cM","Chr2:174269287-174280832(-)","cathepsin Z","Ctsz","Chr3",NA,"cathepsin Z"
"298566","12259",1.26811097545529,0.46938607675004,0.00689989666948098,0.348131170180658,2.18809078072992,8,0.067357375053356,"12259_298566","C1qa","Chr4  cM","Chr4:136623228-136626114(-)","complement component 1, q subcomponent, alpha polypeptide","C1qa","Chr5 q36",NA,"complement C1q A chain"
"294797","16197",1.00352381833794,0.371821413955762,0.00695606424406113,0.274767238303883,1.73228039837199,8,0.0676825209887565,"16197_294797","Il7r","Chr15  cM","Chr15:9505874-9530262(-)","interleukin 7 receptor","Il7r","Chr2 q16",NA,"interleukin 7 receptor"
"305450","24055",1.123987777679,0.419648411576819,0.00739740427143539,0.301492004818989,1.946483550539,8,0.0702366291385858,"24055_305450","Sh3bp2","Chr5  cM","Chr5:34683182-34720985(+)","SH3-domain binding protein 2","Sh3bp2","Chr14 q21",NA,"SH3-domain binding protein 2"
"299242","14744",1.02480312752279,0.383542590517781,0.0075413933226339,0.273073463570747,1.77653279147483,8,0.0707604653992916,"14744_299242","Gpr65","Chr12  cM","Chr12:98234894-98242903(+)","G-protein coupled receptor 65","Gpr65","Chr6 q32",NA,"G-protein coupled receptor 65"
"294048","83490",1.09390537894039,0.409670836674106,0.00758048051517252,0.29096529354275,1.89684546433803,8,0.070962115441751,"83490_294048","Pik3ap1","Chr19  cM","Chr19:41260980-41373541(-)","phosphoinositide-3-kinase adaptor protein 1","Pik3ap1","Chr1 q54",NA,"phosphoinositide-3-kinase adaptor protein 1"
"303538","80861",1.54433277043862,0.578463471604973,0.00759155895422914,0.41056519972087,2.67810034115638,8,0.0709992191230109,"80861_303538","Dhx58","Chr11  cM","Chr11:100585710-100595097(-)","DExH-box helicase 58","Dhx58","Chr10 q31",NA,"DEXH-box helicase 58"
"25695","12609",1.20332456502083,0.450921863107363,0.00761708759897769,0.319533953488702,2.08711517655296,8,0.0711572050576804,"12609_25695","Cebpd","Chr16  cM","Chr16:15705150-15707409(+)","CCAAT/enhancer binding protein delta","Cebpd","Chr11",NA,"CCAAT/enhancer binding protein delta"
"360579","20308",1.05055038153118,0.39444539924512,0.00773644321089841,0.277451605143224,1.82364915791914,8,0.0714676243641236,"20308_360579","Ccl9","Chr11  cM","Chr11:83463745-83469462(-)","C-C motif chemokine ligand 9","Ccl9","Chr10 q26",NA,"C-C motif chemokine ligand 9"
"116637","20303",1.18413793766692,0.445559761218826,0.00786896407698181,0.310856852717755,2.05741902261608,8,0.0720473097800047,"20303_116637","Ccl4","Chr11  cM","Chr11:83553410-83555509(+)","C-C motif chemokine ligand 4","Ccl4","Chr10 q26",NA,"C-C motif chemokine ligand 4"
"291983","19171",1.42539130045068,0.536343230734277,0.00786968310053163,0.37417788485964,2.47660471604172,8,0.0720473097800047,"19171_291983","Psmb10","Chr8  cM","Chr8:106662360-106665024(-)","proteasome (prosome, macropain) subunit, beta type 10","Psmb10","Chr19 q12",NA,"proteasome 20S subunit beta 10"
"497942","66102",1.31304666748515,0.495130174502176,0.00800349975924089,0.342609357801853,2.28348397716845,8,0.072474522774469,"66102_497942","Cxcl16","Chr11  cM","Chr11:70345215-70350810(-)","C-X-C motif chemokine ligand 16","Cxcl16","Chr10 q24",NA,"C-X-C motif chemokine ligand 16"
"25734","15162",1.76211701463616,0.665142331509315,0.00806746903784796,0.458462000284902,3.06577202898742,8,0.0729214434136638,"15162_25734","Hck","Chr2  cM","Chr2:152950388-152993361(+)","hemopoietic cell kinase","Hck","Chr3 q41",NA,"HCK proto-oncogene, Src family tyrosine kinase"
"60582","16181",1.37755998868822,0.52023006778738,0.00809737751163758,0.357927792150128,2.39719218522632,8,0.0729854082447767,"16181_60582","Il1rn","Chr2  cM","Chr2:24226872-24241503(+)","interleukin 1 receptor antagonist","Il1rn","Chr3 p13",NA,"interleukin 1 receptor antagonist"
"310132","18414",1.54937310662923,0.585252469161461,0.00811232985467637,0.402299345209632,2.69644686804883,8,0.0729854082447767,"18414_310132","Osmr","Chr15  cM","Chr15:6843049-6904434(-)","oncostatin M receptor","Osmr","Chr2 q16",NA,"oncostatin M receptor"
"314004","22169",1.78982815994962,0.676163668359432,0.0081201209654547,0.464571722310649,3.11508459758859,8,0.0729854082447767,"22169_314004","Cmpk2","Chr12  cM","Chr12:26519203-26529836(+)","cytidine/uridine monophosphate kinase 2","Cmpk2","Chr6 q16",NA,"cytidine/uridine monophosphate kinase 2"
"171064","80719",1.20170628508096,0.455059738672004,0.0082718830013074,0.309805586469623,2.0936069836923,8,0.0733082775044818,"80719_171064","Igsf6","Chr7  cM","Chr7:120663290-120673753(-)","immunoglobulin superfamily, member 6","Igsf6","Chr1 q36",NA,"immunoglobulin superfamily, member 6"
"29168","24108",1.01542125200013,0.38584543646943,0.00849641488199391,0.259178092920911,1.77166441107935,8,0.073523630438161,"24108_29168","Ubd","Chr17  cM","Chr17:37504783-37506986(+)","ubiquitin D","Ubd","Chr20 p12",NA,"ubiquitin D"
"57301","12768",1.29207800091647,0.491111299732622,0.00851523129750386,0.329517541039872,2.25463846079306,8,0.073523630438161,"12768_57301","Ccr1","Chr9  cM","Chr9:123762163-123768729(-)","C-C motif chemokine receptor 1","Ccr1","Chr8 q32",NA,"C-C motif chemokine receptor 1"
"287722","217203",1.34334764515778,0.511212855667435,0.0085947672873521,0.341388859615734,2.34530643069982,8,0.0737077963581228,"217203_287722","Tmem106a","Chr11  cM","Chr11:101473068-101482612(+)","transmembrane protein 106A","Tmem106a","Chr10 q31",NA,"transmembrane protein 106A"
"301013","66940",1.14277274912831,0.437230722479682,0.00895779506868333,0.285816280133709,1.99972921812292,8,0.0751175100759588,"66940_301013","Shisa5","Chr9  cM","Chr9:108867633-108886845(+)","shisa family member 5","Shisa5","Chr8 q32",NA,"shisa family member 5"
"24934","27007",1.23274938056357,0.472120056979693,0.00902533436487031,0.307411072504374,2.15808768862277,8,0.075178473812221,"27007_24934","Klrk1","Chr6  cM","Chr6:129587286-129600827(-)","killer cell lectin-like receptor subfamily K, member 1","Klrk1","Chr4 q42",NA,"killer cell lectin like receptor K1"
"364594","142980",1.2579291674979,0.481884493682024,0.0090426595615662,0.313452915172819,2.20240541982299,8,0.0752358978238788,"142980_364594","Tlr3","Chr8  cM","Chr8:45848702-45864112(-)","toll-like receptor 3","Tlr3","Chr16 q11",NA,"toll-like receptor 3"
"311047","227929",1.07593886762685,0.413409373818864,0.00925200694685249,0.265671384070616,1.88620635118307,8,0.0761763839295718,"227929_311047","Cytip","Chr2  cM","Chr2:58019149-58085544(-)","cytohesin 1 interacting protein","Cytip","Chr3 q21",NA,"cytohesin 1 interacting protein"
"364049","75345",1.12885827953815,0.434182500922119,0.0093233911288962,0.277876215013271,1.97984034406303,8,0.0763233142536958,"75345_364049","Slamf7","Chr1  cM","Chr1:171459971-171480603(-)","SLAM family member 7","Slamf7","Chr13 q24",NA,"SLAM family member 7"
"292310","436440",1.10526524767323,0.427486653428149,0.00972388591062185,0.267406803082505,1.94312369226396,8,0.0780538659305064,"436440_292310","Gpr31b","Chr17  cM","Chr17:13270208-13271167(-)","G protein-coupled receptor 31, D17Leh66b region","Gpr31","Chr1 q12",NA,"G protein-coupled receptor 31"
"29143","14824",1.05621593138792,0.409367087093498,0.00987661819946522,0.253871184228593,1.85856067854725,8,0.0787839912169971,"14824_29143","Grn","Chr11  cM","Chr11:102321333-102327635(+)","granulin","Grn","Chr10 q32.1",NA,"granulin precursor"
"29527","19225",1.32275544736259,0.512830899112246,0.00989947824022693,0.317625354943294,2.32788553978188,8,0.0788402979722462,"19225_29527","Ptgs2","Chr1  cM","Chr1:149975851-149983978(+)","prostaglandin-endoperoxide synthase 2","Ptgs2","Chr13 q21",NA,"prostaglandin-endoperoxide synthase 2"
"64681","78388",1.02893597657535,0.399782432270285,0.0100605888292644,0.245376807673766,1.81249514547693,8,0.0791280541408552,"78388_64681","Mvp","Chr7  cM","Chr7:126586032-126613766(-)","major vault protein","Mvp","Chr1 q37",NA,"major vault protein"
"309104","213002",1.67984082306395,0.652735798495344,0.0100664395071113,0.400502166593081,2.95917947953482,8,0.0791280541408552,"213002_309104","Ifitm6","Chr7  cM","Chr7:140595725-140596805(-)","interferon induced transmembrane protein 6","Ifitm6","Chr1 q41",NA,"interferon induced transmembrane protein 6"
